        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X E Cov        Y E Cov 
    -0.0342832      0.0891348     -0.2222003      0.1485808      0.9183272     -1.5974178      2.8599336      2.5061811 
    -0.0342832      0.0891348     -0.2222003      0.8503991      0.1536375      0.1482591      2.6640532      2.6775700 
    -0.0342832      0.0891348     -0.2222003      0.5637547      2.0569302      1.0282174      2.5820123      2.7750591 
    -0.0342832      0.0891348     -0.2222003     -0.2511046     -0.6176727      0.7563798      2.6022855      2.7490982 
    -0.0342832      0.0891348     -0.2222003     -0.6505808      1.0344066     -0.4143233      2.7236396      2.6176916 
    -0.0342832      0.0891348     -0.2222003      0.4185372     -0.4163319     -2.8258779      3.0585238      2.3872457 
    -0.0342832      0.0891348     -0.2222003     -0.8805144      0.8173558      1.0344576      2.5798258      2.7779404 
    -0.0342832      0.0891348     -0.2222003     -1.3432902      0.6275275     -0.2617543      2.7100754      2.6306288 
     0.6668553      0.6376547     -0.9976519     -0.2697468      1.7401177      0.7428748      2.9271504      2.7585444 
     0.6668553      0.6376547     -0.9976519      0.3122645      1.0707520     -0.0940861      3.0149946      2.6870774 
     0.6668553      0.6376547     -0.9976519     -0.7626383      0.9556161      1.1556141      2.8772298      2.8050079 
     0.6668553      0.6376547     -0.9976519     -1.2403553      1.3051345      2.1248312      2.7863706      2.9033238 
     0.6668553      0.6376547     -0.9976519      0.4650196      0.4329045      1.4884300      2.8272200      2.8566835 
     0.6668553      0.6376547     -0.9976519     -0.0570234     -0.4124871      0.2012705      2.9699734      2.7222094 
     0.6668553      0.6376547     -0.9976519     -0.9483128     -1.1361858      0.5735687      2.9223903      2.7627752 
     0.6668553      0.6376547     -0.9976519     -0.7276903     -0.5385989     -0.5658896      3.0785706      2.6421265 
     0.6668553      0.6376547     -0.9976519     -0.4538511      0.5040608     -1.0181424      3.1424201      2.6017058 
     0.6668553      0.6376547     -0.9976519      0.5075865      0.9643706     -2.6888306      3.3902076      2.4783396 
     0.6668553      0.6376547     -0.9976519     -0.4353617      0.3708653     -1.0213981      3.1427267      2.6015219 
     0.6668553      0.6376547     -0.9976519     -0.1549746      1.0584077     -1.8669112      3.2635781      2.5356344 
     0.6668553      0.6376547     -0.9976519     -1.4835649      0.3714950     -0.7886224      3.1190715      2.6159851 
     0.6668553      0.6376547     -0.9976519     -0.1186653     -0.3797580      3.0564587      2.6651723      3.0718923 
     0.6668553      0.6376547     -0.9976519      0.6131484      1.3089935      2.0364415      2.7843302      2.9057692 
     0.6668553      0.6376547     -0.9976519     -0.5060998     -0.2681431      1.5545776      2.8162661      2.8687727 
     0.6668553      0.6376547     -0.9976519     -0.0708575      0.4169852     -0.2606735      3.0354637      2.6720440 
     0.6668553      0.6376547     -0.9976519      1.6988659     -1.3155329      1.4944459      2.7919056      2.8967479 
     0.6668553      0.6376547     -0.9976519      0.0808478     -0.9884230     -1.4179509      3.2005640      2.5684241 
     0.6668553      0.6376547     -0.9976519      0.1111379      0.0866533      1.5665786      2.8162985      2.8687365 
     0.6668553      0.6376547     -0.9976519      0.2907973     -0.0877765     -0.7423335      3.0957716      2.6308030 
     0.6668553      0.6376547     -0.9976519     -1.3736164     -0.3149914      0.0516799      3.0007292      2.6978920 
     0.6668553      0.6376547     -0.9976519     -1.3564792     -0.3101441      2.2935804      2.7446948      2.9556775 
     0.6668553      0.6376547     -0.9976519      0.2374060     -0.0175563      1.4066434      2.8310119      2.8525664 
     0.6668553      0.6376547     -0.9976519     -1.8420513     -1.0042891     -2.4335098      3.4020304      2.4734976 
     0.6668553      0.6376547     -0.9976519      1.7722715     -1.2412327     -0.3063707      3.0161298      2.6862289 
     0.6668553      0.6376547     -0.9976519      0.4002092      0.0464716      1.0061690      2.8748935      2.8073014 
     0.6668553      0.6376547     -0.9976519      0.3311030      0.1533182     -1.7908551      3.2524800      2.5411820 
     0.6668553      0.6376547     -0.9976519      0.4644497      1.3244043      0.1911994      2.9811374      2.7132193 
     0.6668553      0.6376547     -0.9976519     -0.4172209     -0.0694020      1.0495187      2.8741641      2.8080197 
     0.6668553      0.6376547     -0.9976519     -0.1667615      1.0145148     -1.4071743      3.1951560      2.5713907 
     0.6668553      0.6376547     -0.9976519     -0.0239310      0.1047182      0.9012538      2.8904434      2.7922440 
     0.6668553      0.6376547     -0.9976519     -1.8144229      0.3981047      0.9430387      2.9015440      2.7817868 
     0.6668553      0.6376547     -0.9976519      1.2201245     -0.6383207      0.5625904      2.9128262      2.7713984 
     0.6668553      0.6376547     -0.9976519     -0.7814302     -0.9597891     -1.2299996      3.1791369      2.5803287 
     0.6668553      0.6376547     -0.9976519     -0.3810850     -0.3567030      0.2033539      2.9727545      2.7199520 
     0.6668553      0.6376547     -0.9976519      0.3492262      0.2325133      1.5052410      2.8233572      2.8609132 
     0.6668553      0.6376547     -0.9976519     -1.3860063     -1.3994367      1.1188753      2.8550622      2.8272315 
     0.6668553      0.6376547     -0.9976519      1.0007892     -0.9560077     -0.7205934      3.0837631      2.6386729 
     0.6668553      0.6376547     -0.9976519      2.1481327     -2.0398905      0.3566910      2.9153159      2.7691377 
     0.6668553      0.6376547     -0.9976519      0.6280798     -1.3061441      1.0890727      2.8454978      2.8371490 
     0.6668553      0.6376547     -0.9976519     -0.9492429      1.1160621      0.7924408      2.9202059      2.7647301 
     0.6668553      0.6376547     -0.9976519     -0.9252801     -1.0343318      1.8913195      2.7706565      2.9224603 
     0.6668553      0.6376547     -0.9976519      1.0770867     -0.2668660     -2.4660094      3.3616876      2.4903525 
     0.6668553      0.6376547     -0.9976519      0.5726008     -0.1281972     -0.1539887      3.0130407      2.6885419 
     0.6668553      0.6376547     -0.9976519     -0.1060482      0.0393042      1.5990002      2.8135616      2.8718032 
     0.6668553      0.6376547     -0.9976519     -0.8126422     -0.1986591      0.0425682      2.9981867      2.6998496 
     0.6668553      0.6376547     -0.9976519     -0.1583439      0.7024726      1.0206828      2.8849636      2.7974948 
     0.6668553      0.6376547     -0.9976519     -0.4936591      0.9723109     -0.0805953      3.0189931      2.6840966 
     0.6668553      0.6376547     -0.9976519      0.7137471      1.1765634      1.2869285      2.8564852      2.8257734 
     0.6668553      0.6376547     -0.9976519     -1.9109272      0.3325995      0.4189255      2.9635611      2.7274602 
     0.6668553      0.6376547     -0.9976519     -1.1665296      0.7265901      0.7027454      2.9280421      2.7577563 
     0.6668553      0.6376547     -0.9976519      0.3063018      0.8695428     -0.0904087      3.0133591      2.6883029 
     0.6668553      0.6376547     -0.9976519     -0.5088718      0.5297325     -0.5398119      3.0765768      2.6434609 
     0.6668553      0.6376547     -0.9976519      1.4038577     -0.0653253     -1.6644592      3.2226248      2.5565802 
     0.6668553      0.6376547     -0.9976519      0.3586259      1.0264729      2.2337828      2.7628116      2.9322813 
     0.6668553      0.6376547     -0.9976519     -0.5620077     -0.0552670      1.9296960      2.7807111      2.9101353 
     0.6668553      0.6376547     -0.9976519     -0.3442291     -0.7575190      0.8444031      2.8889432      2.7936756 
     0.6668553      0.6376547     -0.9976519      0.1137190      1.4886467      0.1404081      2.9908866      2.7055219 
     0.6668553      0.6376547     -0.9976519      0.7134628     -0.6447950      1.7779997      2.7789289      2.9122988 
     0.6668553      0.6376547     -0.9976519     -0.4908332     -0.6165948     -1.8006490      3.2680625      2.5334190 
     0.6668553      0.6376547     -0.9976519     -0.2753271     -1.3112791     -0.8719346      3.1179245      2.6167010 
     0.6668553      0.6376547     -0.9976519     -1.7535122     -0.9951136      0.4461683      2.9465553      2.7417036 
     0.6668553      0.6376547     -0.9976519      0.1688645     -0.1313468      0.4787412      2.9362826      2.7505387 
     0.6668553      0.6376547     -0.9976519     -2.1346639     -0.9254448     -0.2757059      3.0482312      2.6629439 
     0.6668553      0.6376547     -0.9976519     -0.5494854      0.3916773     -0.7968868      3.1118968      2.6204859 
     0.6668553      0.6376547     -0.9976519      1.6328383      0.0960039     -1.9112228      3.2585476      2.5381375 
     0.6668553      0.6376547     -0.9976519     -0.8381415      1.6797371      0.5187264      2.9554497      2.7341956 
     0.6668553      0.6376547     -0.9976519      0.7139483     -0.4148903      0.7066644      2.9017863      2.7815612 
     0.6668553      0.6376547     -0.9976519      0.5703884      2.4781987      1.2686047      2.8744675      2.8077208 
     0.6668553      0.6376547     -0.9976519      0.0867575     -0.3487842     -0.8884900      3.1181839      2.6165389 
     0.6668553      0.6376547     -0.9976519      0.0380655     -1.0856448      0.9423098      2.8702104      2.8119328 
     0.6668553      0.6376547     -0.9976519     -1.2834847     -0.5324218      0.9842130      2.8819679      2.8003907 
     0.6668553      0.6376547     -0.9976519      0.0650910      1.2991404     -1.0715005      3.1451440      2.6000756 
     0.6668553      0.6376547     -0.9976519      0.0717370     -1.3309081      1.0621692      2.8522871      2.8300881 
     0.6668553      0.6376547     -0.9976519      0.1745639      3.1821597     -0.3928474      3.0618111      2.6534888 
     0.6668553      0.6376547     -0.9976519     -0.1105937      0.6583611      1.5454134      2.8280244      2.8558072 
     0.6668553      0.6376547     -0.9976519      0.1412339      0.5602352      1.2125177      2.8603219      2.8218637 
     0.6668553      0.6376547     -0.9976519      0.7943790     -0.1439475      2.9027083      2.6787668      3.0502885 
     0.6668553      0.6376547     -0.9976519      0.9230881     -0.8843058     -2.4296483      3.3652173      2.4888396 
     0.6668553      0.6376547     -0.9976519      1.1520734     -0.6435980     -1.5388740      3.2076776      2.5645603 
     0.6668553      0.6376547     -0.9976519     -0.2348030     -0.0356129      2.1660466      2.7554449      2.9416721 
     0.6668553      0.6376547     -0.9976519     -1.3625494      0.8608131      1.6589612      2.8268709      2.8570643 
     0.6668553      0.6376547     -0.9976519     -0.1481382      0.2978356     -0.5584495      3.0752409      2.6443576 
     0.6668553      0.6376547     -0.9976519      0.4250343      0.0260105     -1.6112315      3.2238045      2.5559582 
     0.6668553      0.6376547     -0.9976519      1.9409657     -1.2394492      0.3307380      2.9295525      2.7564246 
     0.6668553      0.6376547     -0.9976519      0.1906322      1.5465096      0.5832190      2.9398894      2.7474164 
     0.6668553      0.6376547     -0.9976519      0.4798047      1.1651347      1.2347730      2.8632792      2.8188719 
     0.6668553      0.6376547     -0.9976519      0.4435985     -0.7013654     -0.6233853      3.0756321      2.6440948 
     0.6668553      0.6376547     -0.9976519     -1.4031887     -0.2090938      1.0349707      2.8809476      2.8013811 
     0.6668553      0.6376547     -0.9976519      0.6454351      1.2318827     -1.0001307      3.1302977      2.6090503 
     0.6668553      0.6376547     -0.9976519      1.2154587     -0.0717254     -0.1481820      3.0074125      2.6927900 
     0.6668553      0.6376547     -0.9976519      0.1485808      0.9183272     -1.5974178      3.2205346      2.5576850 
     0.6668553      0.6376547     -0.9976519      0.8503991      0.1536375      0.1482591      2.9743170      2.7186890 
     0.6668553      0.6376547     -0.9976519      0.5637547      2.0569302      1.0282174      2.8944367      2.7884547 
     0.6668553      0.6376547     -0.9976519     -0.2511046     -0.6176727      0.7563798      2.9005196      2.7827420 
     0.6668553      0.6376547     -0.9976519     -0.6505808      1.0344066     -0.4143233      3.0629792      2.6526861 
     0.6668553      0.6376547     -0.9976519      0.4185372     -0.4163319     -2.8258779      3.4378277      2.4593055 
     0.6668553      0.6376547     -0.9976519     -0.8805144      0.8173558      1.0344576      2.8896234      2.7930259 
     0.6668553      0.6376547     -0.9976519     -1.3432902      0.6275275     -0.2617543      3.0470828      2.6637539 
