        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X S Cov        Y S Cov 
    -0.4582156      0.6103916     -2.0066222     -0.9709490      2.1320003      1.7354257      2.7974335      2.3730173 
    -0.4582156      0.6103916     -2.0066222      2.2208036     -0.1144652     -1.8355022      3.2053162      2.1782981 
    -0.4582156      0.6103916     -2.0066222      0.2971873     -1.3162748     -1.2017624      3.1131907      2.2119668 
    -0.4582156      0.6103916     -2.0066222     -0.3482212      0.8150987     -1.4795772      3.2145967      2.1751462 
    -0.4582156      0.6103916     -2.0066222      0.0934098      0.6399516      0.2870786      2.9242725      2.2978291 
    -0.4582156      0.6103916     -2.0066222      0.8252252     -2.1705515      0.2093586      2.8450830      2.3427203 
    -0.4582156      0.6103916     -2.0066222     -0.8913489     -0.1577608     -1.6046175      3.2371096      2.1676677 
    -0.4582156      0.6103916     -2.0066222      2.1611634     -0.4009651      1.6170889      2.6949971      2.4485071 
    -1.9894054     -0.3577787     -1.6344236     -0.9017423      0.7625437     -1.0134157      2.7071228      1.8759692 
    -1.9894054     -0.3577787     -1.6344236     -0.7144279      0.2609359      1.7597763      2.3349987      2.0731438 
    -1.9894054     -0.3577787     -1.6344236      0.7336281     -0.7238736     -0.9524260      2.6445898      1.9000542 
    -1.9894054     -0.3577787     -1.6344236     -0.3774333      0.1788057     -1.3641180      2.7469774      1.8619040 
    -1.9894054     -0.3577787     -1.6344236      0.0764847     -0.7311128      0.0922180      2.5002463      1.9673341 
    -1.9894054     -0.3577787     -1.6344236      0.1277367     -0.6869018      0.3085786      2.4711513      1.9833423 
    -1.9894054     -0.3577787     -1.6344236      1.6222729     -0.3782165     -3.1036174      3.0370666      1.7820574 
    -1.9894054     -0.3577787     -1.6344236     -0.5604022      0.9914590     -0.5960507      2.6412917      1.9013991 
    -1.9894054     -0.3577787     -1.6344236     -0.1078823      0.3836573     -0.6315848      2.6289273      1.9065121 
    -1.9894054     -0.3577787     -1.6344236      1.3859695      0.6237200     -2.1690831      2.8555895      1.8278712 
    -1.9894054     -0.3577787     -1.6344236     -0.2564538     -0.9402704     -2.3845876      2.9287607      1.8079451 
    -1.9894054     -0.3577787     -1.6344236     -0.6280603      0.5037364      0.0099545      2.5489104      1.9425587 
    -1.9894054     -0.3577787     -1.6344236     -0.0061508      0.7662335      0.0601554      2.5374432      1.9481855 
    -1.9894054     -0.3577787     -1.6344236     -1.7794680      0.1889974      1.5000370      2.3753134      2.0436361 
    -1.9894054     -0.3577787     -1.6344236     -0.0858940     -0.0858739     -1.9806662      2.8481688      1.8300170 
    -1.9894054     -0.3577787     -1.6344236     -1.6638093      1.9464579      0.6429780      2.5118757      1.9611949 
    -1.9894054     -0.3577787     -1.6344236      1.5644337     -1.1434567     -0.8092336      2.5983942      1.9196392 
    -1.9894054     -0.3577787     -1.6344236      0.2504874     -0.0197330     -1.9360785      2.8329976      1.8344806 
    -1.9894054     -0.3577787     -1.6344236     -1.8323521      1.1467287      1.7538432      2.3718921      2.0460343 
    -1.9894054     -0.3577787     -1.6344236     -0.9432815      0.1453613      2.9585429      2.2180591      2.1774679 
    -1.9894054     -0.3577787     -1.6344236     -1.4198507     -0.4350336      1.7148465      2.3305013      2.0766133 
    -1.9894054     -0.3577787     -1.6344236     -0.6664507      0.1018116      2.0166751      2.3035509      2.0982172 
    -1.9894054     -0.3577787     -1.6344236      1.0929001     -0.2317698      2.9170102      2.1889225      2.2089650 
    -1.9894054     -0.3577787     -1.6344236      0.6586375     -0.2929351      0.5833268      2.4370304      2.0033897 
    -1.9894054     -0.3577787     -1.6344236      1.6723824     -1.0549887      0.5241480      2.4100366      2.0203193 
    -1.9894054     -0.3577787     -1.6344236      0.2292755     -0.4090800     -2.8163581      3.0094196      1.7882978 
    -1.9894054     -0.3577787     -1.6344236      0.5452649      0.5728002      3.1513807      2.1974950      2.1994250 
    -1.9894054     -0.3577787     -1.6344236     -0.1201551     -0.7987064      1.0927995      2.3736129      2.0448258 
    -1.9894054     -0.3577787     -1.6344236      0.1145296     -0.8699896     -1.5804590      2.7626973      1.8566060 
    -1.9894054     -0.3577787     -1.6344236      0.7432786      0.0882455     -1.7320694      2.7867230      1.8487651 
    -1.9894054     -0.3577787     -1.6344236      0.2579509      1.0795842     -0.0474700      2.5534698      1.9403558 
    -1.9894054     -0.3577787     -1.6344236     -1.7433007      2.9598973      0.7699424      2.5169110      1.9585806 
    -1.9894054     -0.3577787     -1.6344236      1.9552282     -1.3469840     -3.0979760      3.0311277      1.7833780 
    -1.9894054     -0.3577787     -1.6344236     -1.2606996      0.0466199     -1.0809300      2.7154832      1.8729406 
    -1.9894054     -0.3577787     -1.6344236     -0.5269255     -1.3684453      1.5251546      2.3133261      2.0902159 
    -1.9894054     -0.3577787     -1.6344236     -2.6746107      1.4659051      0.4728812      2.5385596      1.9476322 
    -1.9894054     -0.3577787     -1.6344236     -0.6299785      0.4210299      1.4601379      2.3702074      2.0472221 
    -1.9894054     -0.3577787     -1.6344236     -0.5213709     -0.1207474      0.2048748      2.5081409      1.9631509 
    -1.9894054     -0.3577787     -1.6344236      0.9807809     -1.5916118     -0.2486810      2.5136563      1.9602674 
    -1.9894054     -0.3577787     -1.6344236     -0.5048035     -0.6669659      1.4251995      2.3440867      2.0662458 
    -1.9894054     -0.3577787     -1.6344236      0.5109942     -0.8381869     -2.5391757      2.9427729      1.8043679 
    -1.9894054     -0.3577787     -1.6344236     -0.3520288     -1.1931331     -0.3522094      2.5618444      1.9363594 
    -1.9894054     -0.3577787     -1.6344236      0.8140002      2.3808456     -2.1524748      2.8735172      1.8227860 
    -1.9894054     -0.3577787     -1.6344236      0.2394776      0.0181145     -1.8274343      2.8136695      1.8403211 
    -1.9894054     -0.3577787     -1.6344236     -0.3610294     -0.1767368     -2.7030983      2.9992086      1.7906634 
    -1.9894054     -0.3577787     -1.6344236     -1.2573190     -1.0714413      1.6545048      2.3172912      2.0870248 
    -1.9894054     -0.3577787     -1.6344236     -0.2084302     -0.2131852      1.2538119      2.3715127      2.0463013 
    -1.9894054     -0.3577787     -1.6344236      0.0789788     -1.4142868      1.3156461      2.3275755      2.0788906 
    -1.9894054     -0.3577787     -1.6344236      0.9862257      0.2700961     -0.5237460      2.5922381      1.9223761 
    -1.9894054     -0.3577787     -1.6344236      1.6928113      0.4905634     -3.9065356      3.2134791      1.7471948 
    -1.9894054     -0.3577787     -1.6344236      0.1061749     -1.0800426      0.1943372      2.4775672      1.9797298 
    -1.9894054     -0.3577787     -1.6344236      0.5651559     -1.5837211      0.1780383      2.4598055      1.9898494 
    -1.9894054     -0.3577787     -1.6344236      1.2206149      0.1738453     -1.9292287      2.8125804      1.8406555 
    -1.9894054     -0.3577787     -1.6344236      1.5442710      0.8007408      1.3393441      2.3643317      2.0514011 
    -1.9894054     -0.3577787     -1.6344236     -0.0245276     -0.2488844      1.1474129      2.3802663      2.0401975 
    -1.9894054     -0.3577787     -1.6344236      0.3522395      0.0558767     -1.5507422      2.7627972      1.8565728 
    -1.9894054     -0.3577787     -1.6344236     -0.6335922     -1.0098817      0.2858207      2.4788249      1.9790272 
    -1.9894054     -0.3577787     -1.6344236      0.4728107     -0.3180322      0.4799677      2.4522411      1.9942744 
    -1.9894054     -0.3577787     -1.6344236      0.2592277      0.7178069     -0.2087320      2.5683644      1.9332919 
    -1.9894054     -0.3577787     -1.6344236     -0.0232365     -0.5044732      1.0156192      2.3891093      2.0341536 
    -1.9894054     -0.3577787     -1.6344236     -0.9293900      0.1105930      0.3952168      2.4944505      1.9704478 
    -1.9894054     -0.3577787     -1.6344236     -0.7448552      1.8685019      0.3058519      2.5381689      1.9478257 
    -1.9894054     -0.3577787     -1.6344236      0.3483174      0.2535717     -0.3631448      2.5797950      1.9280045 
    -1.9894054     -0.3577787     -1.6344236      0.5057944     -0.6278993      1.4056804      2.3336684      2.0741661 
    -1.9894054     -0.3577787     -1.6344236     -0.6408727     -0.9839714     -0.5367662      2.5997634      1.9190347 
    -1.9894054     -0.3577787     -1.6344236      0.8970849     -0.1455912      0.1118066      2.4974341      1.9688403 
    -1.9894054     -0.3577787     -1.6344236      0.9451185     -0.2997725     -1.4369510      2.7271194      1.8687954 
    -1.9894054     -0.3577787     -1.6344236     -0.1331219      1.0242017      0.9266828      2.4378142      2.0029127 
    -1.9894054     -0.3577787     -1.6344236      0.8174463      0.8573959      1.4086056      2.3676742      2.0490168 
    -1.9894054     -0.3577787     -1.6344236      0.8782050      0.0941546      0.4871014      2.4548793      1.9927231 
    -1.9894054     -0.3577787     -1.6344236      0.8448328     -1.3429948     -0.9991547      2.6393048      1.9022132 
    -1.9894054     -0.3577787     -1.6344236     -0.0258524      0.6403635     -0.4360251      2.6034171      1.9174291 
    -1.9894054     -0.3577787     -1.6344236     -1.5273501     -0.2227481      2.3968547      2.2670218      2.1299209 
    -1.9894054     -0.3577787     -1.6344236     -0.1668241     -0.8164253      1.6793491      2.3073079      2.0951190 
    -1.9894054     -0.3577787     -1.6344236      0.4505400     -1.1780823      0.5578040      2.4212600      2.0131594 
    -1.9894054     -0.3577787     -1.6344236     -0.8240154      2.0760143      1.9361847      2.3625679      2.0526666 
    -1.9894054     -0.3577787     -1.6344236     -1.5961726      1.2019959     -2.0109916      2.8929623      1.8174232 
    -1.9894054     -0.3577787     -1.6344236     -0.8808873      0.3061958     -1.6392553      2.8059476      1.8427042 
    -1.9894054     -0.3577787     -1.6344236     -1.0392643     -0.4799374      0.2394238      2.5039571      1.9653596 
    -1.9894054     -0.3577787     -1.6344236     -0.1234110      0.4426161     -0.5133670      2.6128165      1.9133476 
    -1.9894054     -0.3577787     -1.6344236      0.2672326     -1.0186431     -0.6022206      2.5925058      1.9222564 
    -1.9894054     -0.3577787     -1.6344236      0.0912186     -1.5612005      0.7819728      2.3878538      2.0350043 
    -1.9894054     -0.3577787     -1.6344236     -0.1377090     -0.0694726     -0.4557824      2.5955727      1.9208897 
    -1.9894054     -0.3577787     -1.6344236     -0.8034323      0.9334877     -3.1433092      3.0995734      1.7687793 
    -1.9894054     -0.3577787     -1.6344236     -0.3222884     -0.6996656     -0.4598172      2.5875871      1.9244646 
    -1.9894054     -0.3577787     -1.6344236      0.5756081     -1.2863768     -0.0954807      2.5055076      1.9645389 
    -1.9894054     -0.3577787     -1.6344236     -1.6616782      0.9889875      1.0095652      2.4486977      1.9963716 
    -1.9894054     -0.3577787     -1.6344236      0.8896035     -0.3872562     -0.0801471      2.5182607      1.9578843 
    -1.9894054     -0.3577787     -1.6344236     -1.6967049      1.9193947     -0.5027443      2.6607982      1.8935577 
    -1.9894054     -0.3577787     -1.6344236     -1.2368630     -0.4537335      0.9706431      2.4133618      2.0181795 
    -1.9894054     -0.3577787     -1.6344236      1.7939583      1.3699706     -0.3853285      2.5793309      1.9282169 
    -1.9894054     -0.3577787     -1.6344236      2.9613699     -0.4042389      0.1779573      2.4506990      1.9951852 
    -1.9894054     -0.3577787     -1.6344236     -0.9709490      2.1320003      1.7354257      2.3857896      2.0364083 
    -1.9894054     -0.3577787     -1.6344236      2.2208036     -0.1144652     -1.8355022      2.7723393      1.8534228 
    -1.9894054     -0.3577787     -1.6344236      0.2971873     -1.3162748     -1.2017624      2.6853039      1.8840788 
    -1.9894054     -0.3577787     -1.6344236     -0.3482212      0.8150987     -1.4795772      2.7725608      1.8533503 
    -1.9894054     -0.3577787     -1.6344236      0.0934098      0.6399516      0.2870786      2.5039183      1.9653802 
    -1.9894054     -0.3577787     -1.6344236      0.8252252     -2.1705515      0.2093586      2.4356491      2.0042322 
    -1.9894054     -0.3577787     -1.6344236     -0.8913489     -0.1577608     -1.6046175      2.7958469      1.8458656 
    -1.9894054     -0.3577787     -1.6344236      2.1611634     -0.4009651      1.6170889      2.2956572      2.1048219 
    -0.8147295     -0.0620130      1.4519182     -0.9017423      0.7625437     -1.0134157      2.3037870      2.7244672 
    -0.8147295     -0.0620130      1.4519182     -0.7144279      0.2609359      1.7597763      2.1282529      3.1714038 
    -0.8147295     -0.0620130      1.4519182      0.7336281     -0.7238736     -0.9524260      2.3430139      2.6579880 
    -0.8147295     -0.0620130      1.4519182     -0.3774333      0.1788057     -1.3641180      2.3471023      2.6515186 
    -0.8147295     -0.0620130      1.4519182      0.0764847     -0.7311128      0.0922180      2.2541596      2.8219623 
    -0.8147295     -0.0620130      1.4519182      0.1277367     -0.6869018      0.3085786      2.2377253      2.8582047 
    -0.8147295     -0.0620130      1.4519182      1.6222729     -0.3782165     -3.1036174      2.5423367      2.4148921 
